"ShapeFactor1","ShapeFactor2","TrueClass","ClusterClass"
0.778767208309122,0.64743528979689,"DERMASON","DERMASON"
0.728153829488022,0.582663559092655,"DERMASON","DERMASON"
0.595371752256761,0.448840001914913,"DERMASON","DERMASON"
0.586041192468431,0.673054006610576,"DERMASON","DERMASON"
0.809587433768645,0.590552219280837,"DERMASON","DERMASON"
0.638807244661305,0.517026886576903,"DERMASON","DERMASON"
0.651500123901416,0.596983957901626,"DERMASON","DERMASON"
0.594622449345713,0.588597578000269,"DERMASON","DERMASON"
0.685013640897205,0.662455817332861,"DERMASON","DERMASON"
0.759845312577082,0.45296310691901,"DERMASON","DERMASON"
0.556958577861913,0.555066813030446,"DERMASON","DERMASON"
0.643175020921788,0.593937366356869,"DERMASON","DERMASON"
0.723962332700888,0.704394569550807,"DERMASON","DERMASON"
0.654996351389929,0.52406378367804,"DERMASON","DERMASON"
0.090353940138402,0.0743187550442213,"BOMBAY","BOMBAY"
0.53802384660835,0.504455332069342,"DERMASON","DERMASON"
0.584188029132179,0.508404047843047,"DERMASON","DERMASON"
0.65205231972646,0.594084422781423,"DERMASON","DERMASON"
0.654198076778048,0.616942939312882,"DERMASON","DERMASON"
0.58430569530774,0.572300452220671,"DERMASON","DERMASON"
0.653094814872411,0.742388687369964,"DERMASON","DERMASON"
0.123661202393043,0.126183666099165,"BOMBAY","BOMBAY"
0.718465709703058,0.677330480875008,"DERMASON","DERMASON"
0.543047075489931,0.48970139378077,"DERMASON","DERMASON"
0.595257032939133,0.595736921616109,"DERMASON","DERMASON"
0.804909350367766,0.492222709428784,"DERMASON","DERMASON"
0.605903404448268,0.553989118682427,"DERMASON","DERMASON"
0.50765348452488,0.462018705311595,"DERMASON","DERMASON"
0.0441009130732247,0.0557397944096367,"BOMBAY","BOMBAY"
0.0999824112001434,0.0448626453453154,"BOMBAY","BOMBAY"
0.602086928409153,0.578463189989588,"DERMASON","DERMASON"
0.72284366414252,0.351475282209506,"DERMASON","DERMASON"
0.571620187177936,0.452728064384863,"DERMASON","DERMASON"
0.583961774603854,0.525060903798391,"DERMASON","DERMASON"
0.0638576340060711,0.0889654980430345,"BOMBAY","BOMBAY"
0.552443623751079,0.622293443478998,"DERMASON","DERMASON"
0.517455870414747,0.596877137341567,"DERMASON","DERMASON"
0.63128756848287,0.449710558477124,"DERMASON","DERMASON"
0.829007178878477,0.681635218311676,"DERMASON","DERMASON"
0.540146813119532,0.495641154911612,"DERMASON","DERMASON"
0.811672261879074,0.609500392971509,"DERMASON","DERMASON"
0.0567757199775942,0.177072491288022,"BOMBAY","BOMBAY"
0.0970164834906901,0.0741586269778883,"BOMBAY","BOMBAY"
0.112248979535966,0.327073227644571,"BOMBAY","BOMBAY"
0.697168953695873,0.690513707162032,"DERMASON","DERMASON"
0.591901544344814,0.739977357931908,"DERMASON","DERMASON"
0.598757251852851,0.434651910757735,"DERMASON","DERMASON"
0.660642905396312,0.642133266817666,"DERMASON","DERMASON"
0.052291542198964,0.0142496794304582,"BOMBAY","BOMBAY"
0.52740837965232,0.549675952697225,"DERMASON","DERMASON"
0.577266453845653,0.521446560992434,"DERMASON","DERMASON"
0.659844997656718,0.498836153173437,"DERMASON","DERMASON"
0.559377525752167,0.512785186956708,"DERMASON","DERMASON"
0.684978464356006,0.549231449038886,"DERMASON","DERMASON"
0.726428742047515,0.667550601122937,"DERMASON","DERMASON"
0.597958329648594,0.626776392273487,"DERMASON","DERMASON"
0.56610210534987,0.558334363037541,"DERMASON","DERMASON"
0.762848089704327,0.516388014512251,"DERMASON","DERMASON"
0.478768626721732,0.666005797951398,"DERMASON","DERMASON"
0.750584294757813,0.66436521518774,"DERMASON","DERMASON"
0.66971362285887,0.520888086332078,"DERMASON","DERMASON"
0.666887321427814,0.671015593531383,"DERMASON","DERMASON"
0.554990281278906,0.527796118428195,"DERMASON","DERMASON"
0.613343678039225,0.448202205042782,"DERMASON","DERMASON"
0.689779385298695,0.512924237059575,"DERMASON","DERMASON"
0.0382987328348421,0.0637168568974985,"BOMBAY","BOMBAY"
0.535661413254565,0.60975294951432,"DERMASON","DERMASON"
0.773123813643463,0.618135369824015,"DERMASON","DERMASON"
0.688087750587874,0.530471157582786,"DERMASON","DERMASON"
0.694177803341318,0.649542463523282,"DERMASON","DERMASON"
0.603692891893326,0.511522051191635,"DERMASON","DERMASON"
0.750710208169916,0.697695197028294,"DERMASON","DERMASON"
0.719207611197187,0.627290271872352,"DERMASON","DERMASON"
0.150662328026945,0.150174352620614,"BOMBAY","BOMBAY"
0.678029252304392,0.441666340104579,"DERMASON","DERMASON"
0.812428832313997,0.643827983335222,"DERMASON","DERMASON"
0.731978725890036,0.639218576285464,"DERMASON","DERMASON"
0.614025808896718,0.636195327271821,"DERMASON","DERMASON"
0.811894529172779,0.740073516344239,"DERMASON","DERMASON"
0.664433283906968,0.736628978186113,"DERMASON","DERMASON"
0.686722923306551,0.641438151049914,"DERMASON","DERMASON"
0.605166174111255,0.515334834124453,"DERMASON","DERMASON"
0.554343761247084,0.407985095559138,"DERMASON","DERMASON"
0.650304626351925,0.621911650331851,"DERMASON","DERMASON"
0.540783474541263,0.600225586197067,"DERMASON","DERMASON"
0.660762571332222,0.448553824410376,"DERMASON","DERMASON"
0.639316572371627,0.602049575049119,"DERMASON","DERMASON"
0.603989704937046,0.446591945689248,"DERMASON","DERMASON"
0.61402839314095,0.289367036639547,"DERMASON","DERMASON"
0.618082974536099,0.486427650855559,"DERMASON","DERMASON"
0.60400176870132,0.584405262269025,"DERMASON","DERMASON"
0.694911860824961,0.509270298680617,"DERMASON","DERMASON"
0.569456008765073,0.4571786793391,"DERMASON","DERMASON"
0.540073747853872,0.436795265217194,"DERMASON","DERMASON"
0.678898934178171,0.674952511075003,"DERMASON","DERMASON"
0.0669011022300644,0.104646349391154,"BOMBAY","BOMBAY"
0.624622984415018,0.526897204656534,"DERMASON","DERMASON"
0.819382314293402,0.571072086100949,"DERMASON","DERMASON"
0.495743424849905,0.539865527866133,"DERMASON","DERMASON"
0.627621758165754,0.48979480106459,"DERMASON","DERMASON"
0.639934538281927,0.605699759085265,"DERMASON","DERMASON"
0.554217772390625,0.49335916670633,"DERMASON","DERMASON"
0.630072748801146,0.604619809097396,"DERMASON","DERMASON"
0.49509248765193,0.489271794340635,"DERMASON","DERMASON"
0.762319504034472,0.675236149662828,"DERMASON","DERMASON"
0.685846751594442,0.46103530195079,"DERMASON","DERMASON"
0.66852952248305,0.774884111806468,"DERMASON","DERMASON"
0.0485536561591936,0.104021641248099,"BOMBAY","BOMBAY"
0.536488984333373,0.573149654327297,"DERMASON","DERMASON"
0.84320786951936,0.461632401983502,"DERMASON","DERMASON"
0.548857837776772,0.381620832348544,"DERMASON","DERMASON"
0.593323730235254,0.568333764153494,"DERMASON","DERMASON"
0.546216856273068,0.533183094062621,"DERMASON","DERMASON"
0.641532985939682,0.568995911005439,"DERMASON","DERMASON"
0.0836203940897046,0.117144141630089,"BOMBAY","BOMBAY"
0.53670254555974,0.552248655126474,"DERMASON","DERMASON"
0.522794230346776,0.479159209680437,"DERMASON","DERMASON"
0.651091937527505,0.333412802006673,"DERMASON","DERMASON"
0.678530404777826,0.425239554920308,"DERMASON","DERMASON"
0.693243504543226,0.650747192503693,"DERMASON","DERMASON"
0.629386593852225,0.572453121962193,"DERMASON","DERMASON"
0.681957670467066,0.671616802334803,"DERMASON","DERMASON"
0.610181182185205,0.547562351837063,"DERMASON","DERMASON"
0.72825082316385,0.524488055805132,"DERMASON","DERMASON"
0.0529946951515971,0.0584959968619231,"BOMBAY","BOMBAY"
0.680787500220094,0.519362664696613,"DERMASON","DERMASON"
0.527273774817795,0.52255199965122,"DERMASON","DERMASON"
0.666679045782339,0.386153682655677,"DERMASON","DERMASON"
0.543066389236673,0.522895738319449,"DERMASON","DERMASON"
0.616850506128304,0.458257927303916,"DERMASON","DERMASON"
0.100539618663357,0.119670077769699,"BOMBAY","BOMBAY"
0.565723561041284,0.559001776113025,"DERMASON","DERMASON"
0.687116931172403,0.503431583481457,"DERMASON","DERMASON"
0.767856744852659,0.60561783755372,"DERMASON","DERMASON"
0.586189373766343,0.543717877806993,"DERMASON","DERMASON"
0.536028194675325,0.492720130033803,"DERMASON","DERMASON"
0.1117107782174,0.0787754194873395,"BOMBAY","BOMBAY"
0.518202059354961,0.487894040864401,"DERMASON","DERMASON"
0.613732088528578,0.713697533839613,"DERMASON","DERMASON"
0.615542014339206,0.4424887173379,"DERMASON","DERMASON"
0.578700018833997,0.450923487524171,"DERMASON","DERMASON"
0.712851495916881,0.559186510177987,"DERMASON","DERMASON"
0.111420423324369,0.103295710761644,"BOMBAY","BOMBAY"
0.0524766941947382,0.117973408839918,"BOMBAY","BOMBAY"
0.573673398364101,0.44194054445818,"DERMASON","DERMASON"
0.749594450456769,0.557196949093494,"DERMASON","DERMASON"
0.579449983432934,0.620004300426613,"DERMASON","DERMASON"
0.648005392964059,0.451005796735885,"DERMASON","DERMASON"
0.689880415831971,0.534977851906788,"DERMASON","DERMASON"
0.071018437081634,0.174958637710215,"BOMBAY","BOMBAY"
0.603401979624265,0.572349459058027,"DERMASON","DERMASON"
0.487242627187313,0.63667897063598,"DERMASON","DERMASON"
0.581668615212831,0.652419313000916,"DERMASON","DERMASON"
0.682418664511774,0.689690865622894,"DERMASON","DERMASON"
0.647575623288847,0.57586949681336,"DERMASON","DERMASON"
0.693095039370763,0.716224398576972,"DERMASON","DERMASON"
0.677895482180712,0.515077900167019,"DERMASON","DERMASON"
0.0912110989150565,0.0996519201833664,"BOMBAY","BOMBAY"
0.684508311342885,0.667345807482588,"DERMASON","DERMASON"
0.0787043554960453,0.0976147394197184,"BOMBAY","BOMBAY"
0.708042226085019,0.780071423786816,"DERMASON","DERMASON"
0.628650602542336,0.492275559016444,"DERMASON","DERMASON"
0.729239078040376,0.489959710658652,"DERMASON","DERMASON"
0.779578604830944,0.622851970472083,"DERMASON","DERMASON"
0.719251475559619,0.501844445428509,"DERMASON","DERMASON"
0.646797980449603,0.490050542983742,"DERMASON","DERMASON"
0.629548141037284,0.5971534820871,"DERMASON","DERMASON"
0.654886731240922,0.699992871039842,"DERMASON","DERMASON"
0.695438093123393,0.480233714844083,"DERMASON","DERMASON"
0.796440662443141,0.54850389916868,"DERMASON","DERMASON"
0.529842921106646,0.546705488330443,"DERMASON","DERMASON"
0.61700146443845,0.580948491399159,"DERMASON","DERMASON"
0.682997423135579,0.634647438106036,"DERMASON","DERMASON"
0.68273074464885,0.681940938822478,"DERMASON","DERMASON"
0.660728066779986,0.456571599496741,"DERMASON","DERMASON"
0.593419889505308,0.52407640341447,"DERMASON","DERMASON"
0.787940642365671,0.749918874485312,"DERMASON","DERMASON"
0.102202563103596,0.0912312880603896,"BOMBAY","BOMBAY"
0.679166693732513,0.736436988788357,"DERMASON","DERMASON"
0.603883382592725,0.545040518204933,"DERMASON","DERMASON"
0.0889511933621644,0.111978919023833,"BOMBAY","BOMBAY"
0.678434076548904,0.463296013863184,"DERMASON","DERMASON"
0.537621376879542,0.475964192169314,"DERMASON","DERMASON"
0.704162843293029,0.53752085288129,"DERMASON","DERMASON"
0.722501720200861,0.603780558597875,"DERMASON","DERMASON"
0.576395565282344,0.549350502838021,"DERMASON","DERMASON"
0.0617965506920418,0.0812386057565187,"BOMBAY","BOMBAY"
0.558645839316984,0.547059163236451,"DERMASON","DERMASON"
0.695280072326969,0.649464703560877,"DERMASON","DERMASON"
0.716444915736788,0.614813543374448,"DERMASON","DERMASON"
0.600316441038708,0.423618229376117,"DERMASON","DERMASON"
0.557434448463861,0.462497785321439,"DERMASON","DERMASON"
0.665159367001762,0.608114298736444,"DERMASON","DERMASON"
0.538801467556118,0.492031254751192,"DERMASON","DERMASON"
0.0964228503407153,0.116020188465425,"BOMBAY","BOMBAY"
0.103173934032933,0.0715391564595134,"BOMBAY","BOMBAY"
0.672449227190908,0.620456876525224,"DERMASON","DERMASON"
0.8224432154354,0.670927666925411,"DERMASON","DERMASON"
0.699406416673229,0.695475768632232,"DERMASON","DERMASON"
0.689110151392412,0.762989052018818,"DERMASON","DERMASON"
0.713242551051068,0.580521061622808,"DERMASON","DERMASON"
0.675980217914422,0.559271111596957,"DERMASON","DERMASON"
0.723067804091583,0.623740726253014,"DERMASON","DERMASON"
0.72990035284016,0.555328894807656,"DERMASON","DERMASON"
0.623462317685147,0.526185988843825,"DERMASON","DERMASON"
0.0816690566187865,0.0558292148746994,"BOMBAY","BOMBAY"
0.733690777797165,0.548853930110982,"DERMASON","DERMASON"
0.735145058694598,0.518683121621253,"DERMASON","DERMASON"
0.601505421714645,0.57600348856054,"DERMASON","DERMASON"
0.0686788707340377,0.0316314968705588,"BOMBAY","BOMBAY"
0.626576374549501,0.705938731083737,"DERMASON","DERMASON"
0.127045297713964,0.138786426184421,"BOMBAY","BOMBAY"
0.557870413227712,0.430433819881816,"DERMASON","DERMASON"
0.684233608665133,0.68670007541235,"DERMASON","DERMASON"
0.0959401359769852,0.102266588693724,"BOMBAY","BOMBAY"
0.509582170239075,0.454796156917849,"DERMASON","DERMASON"
0.605934806852019,0.541133484859142,"DERMASON","DERMASON"
0.784379502756526,0.608393435813077,"DERMASON","DERMASON"
0.585334708439589,0.393904008323724,"DERMASON","DERMASON"
0.6932855425255,0.533372427913345,"DERMASON","DERMASON"
0.739320835206958,0.556488049578589,"DERMASON","DERMASON"
0.639810913381202,0.77022092340419,"DERMASON","DERMASON"
0.593247910065648,0.573087304375949,"DERMASON","DERMASON"
0.694759537128961,0.458111592305651,"DERMASON","DERMASON"
0.749173661765445,0.533947832246082,"DERMASON","DERMASON"
0.608797825504622,0.551629508738906,"DERMASON","DERMASON"
0.778637853110722,0.581463697621563,"DERMASON","DERMASON"
0.100913357818569,0.121631090675298,"BOMBAY","BOMBAY"
0.5483328301422,0.454425532386967,"DERMASON","DERMASON"
0.51340554423551,0.645095119138705,"DERMASON","DERMASON"
0.692410749457094,0.543564390432415,"DERMASON","DERMASON"
0.6060948649806,0.559923282428035,"DERMASON","DERMASON"
0.745904221101691,0.76293527877755,"DERMASON","DERMASON"
0.718040629384204,0.527543095664711,"DERMASON","DERMASON"
0.68084801765784,0.582388383066553,"DERMASON","DERMASON"
0.119772767382368,0.124657543782171,"BOMBAY","BOMBAY"
0.0554869729737489,0.0411071682366355,"BOMBAY","BOMBAY"
0.546511468392725,0.388430075916982,"DERMASON","DERMASON"
0.631451141609769,0.468555545516569,"DERMASON","DERMASON"
0.611492622209858,0.650960937305965,"DERMASON","DERMASON"
0.57402162328361,0.413986804188212,"DERMASON","DERMASON"
0.734107474897654,0.619950538044171,"DERMASON","DERMASON"
0.530592770294076,0.503880267256221,"DERMASON","DERMASON"
0.545294171517933,0.456831951517933,"DERMASON","DERMASON"
0.661717041103338,0.640819449887798,"DERMASON","DERMASON"
0.635816016152314,0.406850316644169,"DERMASON","DERMASON"
0.750132450440308,0.630097783310429,"DERMASON","DERMASON"
0.583843181989027,0.58526113468012,"DERMASON","DERMASON"
0.622479703329279,0.515689076806183,"DERMASON","DERMASON"
0.72333005634001,0.674686398921766,"DERMASON","DERMASON"
0.626279225060312,0.656700191444748,"DERMASON","DERMASON"
0.546419494358483,0.616262382346979,"DERMASON","DERMASON"
0.758943801528792,0.773094170749824,"DERMASON","DERMASON"
0.716735577015954,0.769023173483427,"DERMASON","DERMASON"
0.560485139330112,0.369923166746448,"DERMASON","DERMASON"
0.630111647461112,0.637947003104435,"DERMASON","DERMASON"
0.626173344894514,0.385826698819344,"DERMASON","DERMASON"
0.529166685997038,0.519352614189771,"DERMASON","DERMASON"
0.720258300626564,0.496988087814713,"DERMASON","DERMASON"
0.688411422966259,0.808464045930837,"DERMASON","DERMASON"
0.728331624099874,0.66389901230607,"DERMASON","DERMASON"
0.603576648563354,0.666619694525849,"DERMASON","DERMASON"
0.700233715386124,0.461770139597869,"DERMASON","DERMASON"
0.757432275923994,0.593284120418793,"DERMASON","DERMASON"
0.637046425522395,0.478696123353573,"DERMASON","DERMASON"
0.691132688986995,0.685888069962263,"DERMASON","DERMASON"
0.679508965972288,0.604609284174345,"DERMASON","DERMASON"
0.146271048464935,0.127631774886304,"BOMBAY","BOMBAY"
0.645002401736884,0.4102914411566,"DERMASON","DERMASON"
0.64701520830946,0.552485184954784,"DERMASON","DERMASON"
0.651980439674542,0.636375381465158,"DERMASON","DERMASON"
0.644967750569047,0.496890256309483,"DERMASON","DERMASON"
0.0107005929288305,0.0385138032878521,"BOMBAY","BOMBAY"
0.612501507614888,0.581157471810847,"DERMASON","DERMASON"
0.748352901116045,0.46729409573683,"DERMASON","DERMASON"
0.70331694989346,0.748833105574696,"DERMASON","DERMASON"
0.688774642958263,0.688256243705752,"DERMASON","DERMASON"
0.617686274607201,0.496316758696878,"DERMASON","DERMASON"
0.736344125385285,0.457439823046772,"DERMASON","DERMASON"
0.703806599355662,0.615901433194164,"DERMASON","DERMASON"
0.581314193113627,0.53117431266925,"DERMASON","DERMASON"
0.709601301875566,0.51453984477342,"DERMASON","DERMASON"
0.541622470507494,0.476507268398574,"DERMASON","DERMASON"
0.617699162028421,0.490122355414612,"DERMASON","DERMASON"
0.664260418302976,0.582326913244193,"DERMASON","DERMASON"
0.0440329972472581,0.0383358483578723,"BOMBAY","BOMBAY"
0.631959602762806,0.629007315559288,"DERMASON","DERMASON"
0.649800222851888,0.506692559038789,"DERMASON","DERMASON"
0.730601483218392,0.697169044564396,"DERMASON","DERMASON"
0.570530777311024,0.492711676528661,"DERMASON","DERMASON"
0.533175277568161,0.601929375321818,"DERMASON","DERMASON"
0.609926523026263,0.417851138124743,"DERMASON","DERMASON"
0.0690856645947041,0.123053632782394,"BOMBAY","BOMBAY"
0.642063593578378,0.547541342043518,"DERMASON","DERMASON"
0.627627679841144,0.568121596754957,"DERMASON","DERMASON"
0.594500267222977,0.419124909971761,"DERMASON","DERMASON"
0.566613319922982,0.432531771117096,"DERMASON","DERMASON"
0.522038354086131,0.435083304694688,"DERMASON","DERMASON"
0.578506878578723,0.463205702442338,"DERMASON","DERMASON"
0.820391010149483,0.587586376223779,"DERMASON","DERMASON"
0.0983865881233824,0.0414665923671369,"BOMBAY","BOMBAY"
0.677694640489797,0.532887489873895,"DERMASON","DERMASON"
0.637943986907805,0.498339059954848,"DERMASON","DERMASON"
0.705445065520163,0.538132103561934,"DERMASON","DERMASON"
0.630718609057096,0.575384675567392,"DERMASON","DERMASON"
0.683493981273039,0.570308395932152,"DERMASON","DERMASON"
0.637251375012263,0.599778043922617,"DERMASON","DERMASON"
0.579733772676616,0.372628422370724,"DERMASON","DERMASON"
0.852321724540382,0.668493473982411,"DERMASON","DERMASON"
0.112056033095294,0.0971594977177451,"BOMBAY","BOMBAY"
0.634384057525231,0.53593523958532,"DERMASON","DERMASON"
0.796771873255505,0.623384544129288,"DERMASON","DERMASON"
0.614080815645164,0.603726012986283,"DERMASON","DERMASON"
0.72259665895173,0.525082002022214,"DERMASON","DERMASON"
0.718423850364347,0.60054250623612,"DERMASON","DERMASON"
0.719096636504033,0.564010194153003,"DERMASON","DERMASON"
0.757292144835159,0.681984668773055,"DERMASON","DERMASON"
0.600238663881287,0.610139484075995,"DERMASON","DERMASON"
0.608974837710604,0.545146173200308,"DERMASON","DERMASON"
0.712345624952022,0.602332536686609,"DERMASON","DERMASON"
0.628146059354509,0.435685222916097,"DERMASON","DERMASON"
0.614885121244187,0.521151480788748,"DERMASON","DERMASON"
0.729970967260646,0.583420807598899,"DERMASON","DERMASON"
0.723864788635895,0.653157373249859,"DERMASON","DERMASON"
0.612558068376488,0.53977597087954,"DERMASON","DERMASON"
0.628907807103825,0.602944504922026,"DERMASON","DERMASON"
0.0796043585425862,0.0725345519880827,"BOMBAY","BOMBAY"
0.76121101039298,0.529006678405432,"DERMASON","DERMASON"
0.606423257299595,0.520937856864613,"DERMASON","DERMASON"
0.641535303960972,0.632759864369413,"DERMASON","DERMASON"
0.687707175789655,0.704207906974022,"DERMASON","DERMASON"
0.775511622067564,0.462571231326173,"DERMASON","DERMASON"
0.102370129612922,0.135536065229776,"BOMBAY","BOMBAY"
0.569831428952098,0.3661217237924,"DERMASON","DERMASON"
0.573195291623399,0.572564675590669,"DERMASON","DERMASON"
0.62542463407824,0.571516846255808,"DERMASON","DERMASON"
0.690306151155804,0.625741393474747,"DERMASON","DERMASON"
0.646840344586115,0.705930886889942,"DERMASON","DERMASON"
0.616666555690978,0.395421060327529,"DERMASON","DERMASON"
0.620998088406104,0.551174298601368,"DERMASON","DERMASON"
0.583055739889691,0.493105324262972,"DERMASON","DERMASON"
0.529781100101596,0.415656490956197,"DERMASON","DERMASON"
0.770977297392683,0.405660877733401,"DERMASON","DERMASON"
0.0850399504033374,0.106620075064099,"BOMBAY","BOMBAY"
0.561379953728286,0.529287633594308,"DERMASON","DERMASON"
0.547007268573312,0.492623274185788,"DERMASON","DERMASON"
0.626042400929993,0.445721285838949,"DERMASON","DERMASON"
0.497016271018944,0.510511866052913,"DERMASON","DERMASON"
0.566724414954245,0.532042349799337,"DERMASON","DERMASON"
0.624352113602197,0.536762472315402,"DERMASON","DERMASON"
0.699189823749203,0.597342167104292,"DERMASON","DERMASON"
0.63488847450673,0.560681823900966,"DERMASON","DERMASON"
0.734383900805901,0.563536082143221,"DERMASON","DERMASON"
0.609852593197882,0.523333456835345,"DERMASON","DERMASON"
0.790711389747095,0.565595328226807,"DERMASON","DERMASON"
0.575662894683093,0.478690760352196,"DERMASON","DERMASON"
0.654952070785727,0.578755438411818,"DERMASON","DERMASON"
0.672945050585501,0.625592726261098,"DERMASON","DERMASON"
0.557521067204345,0.497556071323053,"DERMASON","DERMASON"
0.128898949525944,0.113277186216314,"BOMBAY","BOMBAY"
0.0816903375413382,0.0578452150830743,"BOMBAY","BOMBAY"
0.0978332054406627,0.0874967337505346,"BOMBAY","BOMBAY"
0.588745500949096,0.500250789518267,"DERMASON","DERMASON"
0.626585549749157,0.370015113424014,"DERMASON","DERMASON"
0.107719403536384,0.0297240839443084,"BOMBAY","BOMBAY"
0.588452328581827,0.353754722036,"DERMASON","DERMASON"
0.585243063521304,0.647960629411951,"DERMASON","DERMASON"
0.630221833193249,0.74217082153105,"DERMASON","DERMASON"
0.664612826866664,0.568008465377175,"DERMASON","DERMASON"
0.581349395766981,0.516989578611977,"DERMASON","DERMASON"
0.693871905865744,0.693673606833518,"DERMASON","DERMASON"
0.604793826910073,0.704806062636931,"DERMASON","DERMASON"
0.662901200662555,0.458187313370631,"DERMASON","DERMASON"
0.060691656319924,0.00909327765521102,"BOMBAY","BOMBAY"
0.564281533513576,0.471755878844601,"DERMASON","DERMASON"
0.660355552402376,0.526013811191003,"DERMASON","DERMASON"
0.586729223568232,0.622490244698516,"DERMASON","DERMASON"
0.119001978240954,0.10591428673523,"BOMBAY","BOMBAY"
0.596520201497891,0.39654522419106,"DERMASON","DERMASON"
0.581775171584694,0.447327198867149,"DERMASON","DERMASON"
0.615652929823491,0.609486528116209,"DERMASON","DERMASON"
0.604156667904421,0.622740986612271,"DERMASON","DERMASON"
0.776917514582662,0.639479092549559,"DERMASON","DERMASON"
0.726909684597762,0.483251801315465,"DERMASON","DERMASON"
0.741865265961456,0.593541307226341,"DERMASON","DERMASON"
0.576874551211656,0.542261213490343,"DERMASON","DERMASON"
0.594530690025143,0.513517798470536,"DERMASON","DERMASON"
0.714166194129969,0.699115431539595,"DERMASON","DERMASON"
0.678177262177061,0.452403726406395,"DERMASON","DERMASON"
0.568454512952926,0.429779692234536,"DERMASON","DERMASON"
0.549384758198064,0.41488907558987,"DERMASON","DERMASON"
0.648317383906192,0.819706991135844,"DERMASON","DERMASON"
0.580177196653496,0.49957643283969,"DERMASON","DERMASON"
0.629266452777627,0.437770429970816,"DERMASON","DERMASON"
0.740653583294945,0.609815615200996,"DERMASON","DERMASON"
0.783277882114901,0.711364763911201,"DERMASON","DERMASON"
0.115236950450302,0.126451694128537,"BOMBAY","BOMBAY"
0.614560637442137,0.685212407341794,"DERMASON","DERMASON"
0.543475197318667,0.556825831004851,"DERMASON","DERMASON"
0.621990781018644,0.66302435288591,"DERMASON","DERMASON"
0.742569502937693,0.553678694325441,"DERMASON","DERMASON"
0.685329546779587,0.507054567453934,"DERMASON","DERMASON"
0.572105812287923,0.512127759340373,"DERMASON","DERMASON"
0.620435547744119,0.604816884044474,"DERMASON","DERMASON"
0.630329719859833,0.44640393018047,"DERMASON","DERMASON"
0.570896946139704,0.479820191216535,"DERMASON","DERMASON"
0.733559598774174,0.597006779137043,"DERMASON","DERMASON"
0.798914006402656,0.695378461181119,"DERMASON","DERMASON"
0.533332858229062,0.46703482989215,"DERMASON","DERMASON"
0.670512014941015,0.413424091353897,"DERMASON","DERMASON"
0.619045683038954,0.527682101899916,"DERMASON","DERMASON"
0.610543652795102,0.502660385096214,"DERMASON","DERMASON"
0.618872065240895,0.578383642664142,"DERMASON","DERMASON"
0.717262679758496,0.509808119540168,"DERMASON","DERMASON"
0.753768042949987,0.59033520892752,"DERMASON","DERMASON"
0.700095834656177,0.492836968937612,"DERMASON","DERMASON"
0.683029807571451,0.530279443742258,"DERMASON","DERMASON"
0.719144839208155,0.580634072905695,"DERMASON","DERMASON"
0.585330715214765,0.529415691684451,"DERMASON","DERMASON"
0.581461913822894,0.398499515549476,"DERMASON","DERMASON"
0.621803048129403,0.523991277750824,"DERMASON","DERMASON"
0.68207002539086,0.484381270969023,"DERMASON","DERMASON"
0.651482120215364,0.921227846198019,"DERMASON","DERMASON"
0.631116811183386,0.760969609822487,"DERMASON","DERMASON"
0.621990913943469,0.591342899300691,"DERMASON","DERMASON"
0.0462368122792569,0.140660962960197,"BOMBAY","BOMBAY"
0.0947866042809114,0.142040827204158,"BOMBAY","BOMBAY"
0.642636540955741,0.484255948733103,"DERMASON","DERMASON"
0.741551333552124,0.417447497973134,"DERMASON","DERMASON"
0.702930151675816,0.590247896696813,"DERMASON","DERMASON"
0.652828385185362,0.505049760852293,"DERMASON","DERMASON"
0.620244391794979,0.512389733224489,"DERMASON","DERMASON"
0.608458198575241,0.519989982828237,"DERMASON","DERMASON"
0.684443152404483,0.583057239999046,"DERMASON","DERMASON"
0.644802427709585,0.504398700818645,"DERMASON","DERMASON"
0.72036059871493,0.612707937895383,"DERMASON","DERMASON"
0.772697248690206,0.580582631812074,"DERMASON","DERMASON"
0.740148803161343,0.513989444198548,"DERMASON","DERMASON"
0.531537478085181,0.609744912039078,"DERMASON","DERMASON"
0.66832445513439,0.640240264805792,"DERMASON","DERMASON"
0.728650015602289,0.607797821974763,"DERMASON","DERMASON"
0.673210223860352,0.572457678897584,"DERMASON","DERMASON"
0.648904138440314,0.563522848710848,"DERMASON","DERMASON"
0.621569104980188,0.559542844033039,"DERMASON","DERMASON"
0.543251787640683,0.466377907797935,"DERMASON","DERMASON"
0.531450068186762,0.427797884966095,"DERMASON","DERMASON"
0.0905719298579306,0.0732524396616283,"BOMBAY","BOMBAY"
0.640002491500753,0.586645608641167,"DERMASON","DERMASON"
0.775803181360375,0.568892844509261,"DERMASON","DERMASON"
0.629643973447326,0.445970767108852,"DERMASON","DERMASON"
0.639080926463537,0.410193064523031,"DERMASON","DERMASON"
0.691239737950836,0.536982765497271,"DERMASON","DERMASON"
0.624872771497287,0.521249867843855,"DERMASON","DERMASON"
0.781941996518469,0.47977940996157,"DERMASON","DERMASON"
0.65337488710319,0.525513899387593,"DERMASON","DERMASON"
0.561606138625828,0.541738880864444,"DERMASON","DERMASON"
0.650956309357529,0.587937530614374,"DERMASON","DERMASON"
0.572331257006249,0.578013562695491,"DERMASON","DERMASON"
0.636137965004804,0.57946603702204,"DERMASON","DERMASON"
0.569036567188845,0.375815253728958,"DERMASON","DERMASON"
